name,level,status,province,district,division,location,constituency,county,email,latitude,longitude
MALOONI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KOLA,MACHAKOS TOWN,MACHAKOS,,-1.69,37.32
KYUASINI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTHA,NDAKANI,KITUI SOUTH,KITUI,,-1.85,38.42
MULINGANA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KANGUNDO,KANGUNDO,KANGUNDO,MACHAKOS,,-1.33,37.33
BOJI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA NORTH,ISIOLO SOUTH,ISIOLO,,0.57,38.34
SYAMATANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTHA,NDAKANI,KITUI SOUTH,KITUI,,-1.89,38.42
MUANGONI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,YATHUI,IKALAASA,MWALA,MACHAKOS,,-1.55,37.68
KANGUNDO JUNIOR ACADEMY PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.27,37.33
CARMEL NDAUNI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KOLA,MACHAKOS TOWN,MACHAKOS,,-1.67,37.38
MATAGARI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA NORTH,ISIOLO SOUTH,ISIOLO,,0.54,38.51
TALA BOYS PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.27,37.31
MITAANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTHA,NDAKANI,KITUI SOUTH,KITUI,,-1.92,38.43
KONZA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,YATHUI,IKALAASA,MWALA,MACHAKOS,,-1.57,37.69
NZOANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTHA,NDAKANI,KITUI SOUTH,KITUI,,-1.86,38.37
TULILA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,YATHUI,IKALAASA,MWALA,MACHAKOS,,-1.56,37.69
KINOI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KYANGALA,MACHAKOS TOWN,MACHAKOS,,-1.66,37.37
GARBATULA DAY PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA NORTH,ISIOLO SOUTH,ISIOLO,,0.54,38.52
TALA TOWNSHIP PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.27,37.32
KANGUNGI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTHA,NDAKANI,KITUI SOUTH,KITUI,,-1.85,38.34
KASENGELA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,YATHUI,IKALAASA,MWALA,MACHAKOS,,-1.6,37.71
IVUTINI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KYANGALA,MACHAKOS TOWN,MACHAKOS,,-1.65,37.36
GARBATULA BOARDING PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,GARBA TULLA,GARBA TULLA NORTH,ISIOLO SOUTH,ISIOLO,,0.54,38.52
TALA ACADEMY PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.27,37.33
KIIMANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTHA,MATHIMA,KITUI SOUTH,KITUI,,-1.85,38.28
KIATUNI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KYANGALA,MACHAKOS TOWN,MACHAKOS,,-1.64,37.34
KYAMULENDU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.27,37.32
ELDERA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,ELDERA,ISIOLO SOUTH,ISIOLO,,0.6,38.83
KISYANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KYAGALA,MACHAKOS TOWN,MACHAKOS,,-1.64,37.36
TALA BOYS SPECIAL UNIT,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.27,37.31
KATHIANIONI PRIMARY SCHOOL,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KYANGALA,MACHAKOS TOWN,MACHAKOS,,-1.65,37.37
OMARA BOARDING PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,MODOGASHE,ISIOLO SOUTH,ISIOLO,,0.73,39.17
KATINE HGM PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.29,37.32
MUTUYU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KALAMA,MACHAKOS TOWN,MACHAKOS,,-1.61,37.35
MAKARIM PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,MODOGASHE,ISIOLO SOUTH,ISIOLO,,0.73,39.17
ITHIANI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.38,37.94
KALAMA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KALAMA,MACHAKOS TOWN,MACHAKOS,,-1.6,37.33
SERICHO PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,SERICHO,ISIOLO SOUTH,ISIOLO,,1.13,39.11
SYANTHI HGM PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.3,37.3
KYANGALA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KYANGALA,MACHAKOS TOWN,MACHAKOS,,-1.62,37.33
UTOONI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,NGULUNI,KANGUNDO,MACHAKOS,,-1.31,37.28
GUBATU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,SERICHO,ISIOLO SOUTH,ISIOLO,,1.13,39.12
KYANGALA TOWNSHIP PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KYANGALA,MACHAKOS TOWN,MACHAKOS,,-1.63,37.34
KITHUANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,NGULUNI,KANGUNDO,MACHAKOS,,-1.32,37.26
BILIQINURO PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,SERICHO,ISIOLO SOUTH,ISIOLO,,1.12,39.05
MUTHUMO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,KALAMA,KALAMA,MACHAKOS TOWN,MACHAKOS,,-1.59,37.34
KYAUME PRIMARY SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,MACHAKOS,MATUNGULU,TALA,KANGUNDO,MACHAKOS,,-1.26,37.34
BADANA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,ERESA BORU,ISIOLO SOUTH,ISIOLO,,1.11,38.98
IRESABORU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,SERICHO,ERESA BORU,ISIOLO SOUTH,ISIOLO,,1.08,38.84
KWA MUSYIMI PRIMARY SCHOOL,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KAUMA,KITUI WEST,KITUI,,-1.27,38
TIVA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.4,37.91
KYAANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KITHUMULA,KITUI WEST,KITUI,,-1.28,37.98
DADACHABASA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,MERTI,YAMICHA,ISIOLO NORTH,ISIOLO,,1.31,38.97
ISEVINI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.43,37.89
JOSE PRIMARY SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,MATINYANI,KITUI WEST,KITUI,,-1.3,38
DADACHABASA MADRASSA,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,MERTI,YAMICHA,ISIOLO NORTH,ISIOLO,,1.31,38.97
IMALE PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.4,37.88
GOSUN COMPLEX PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KALIA,KITUI WEST,KITUI,,-1.31,37.99
KALIMENZA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.41,37.95
KAKUMUTI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.25,37.99
DOLOLO DAKIYE PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,ISIOLO,MERTI,YAMICHA,ISIOLO NORTH,ISIOLO,,1.33,38.95
KALIAKAKYA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.42,37.91
NDIUNI RPIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KITHUMULA,KITUI WEST,KITUI,,-1.24,37.97
KWA KUNUVWA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.35,37.92
ACK NGOMANGO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KITHUMULA,KITUI WEST,KITUI,,-1.25,37.96
NDUUMONI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA WEST,KITUI CENTRAL,KITUI,,-1.36,37.9
KITHUMULA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KITHUMULA,KITUI WEST,KITUI,,-1.25,37.94
KANZOOKO PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,THUA,KITUI CENTRAL,KITUI,,-1.36,38.1
KATHIVO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KATHIVO,KITUI WEST,KITUI,,-1.28,37.93
KATHIVO SPECIAL UNIT,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KATHIVO,KITUI WEST,KITUI,,-1.28,37.93
KANGUU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,THUA,KITUI CENTRAL,KITUI,,-1.38,38.12
KWA NDILA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KATHIVO,KITUI WEST,KITUI,,-1.3,37.91
KENZINI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,THUA,KITUI CENTRAL,KITUI,,-1.38,38.15
KALINDILO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KATHIVO,KITUI WEST,KITUI,,-1.3,37.92
MUTUKYA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.34,38.12
KWA WEWA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,THUA,KITUI CENTRAL,KITUI,,-1.35,38.14
KWA MULUNGU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MULUNGU,KITUI WEST,KITUI,,-1.33,37.91
KWA MASELELE PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MULUNGU,KITUI WEST,KITUI,,-1.32,37.89
MUTULU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.32,38.13
KOMBU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KITHUMULA,KITUI WEST,KITUI,,-1.25,37.91
KILINGILI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.3,38.16
MUTULA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.29,38.12
KOMBU SPECIAL UNIT,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KITHUMULA,KITUI WEST,KITUI,,-1.25,37.91
MIAMBANI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.27,38.12
KILIMU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KITHUMULA,KITUI WEST,KITUI,,-1.28,37.9
KWA MUMO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.28,37.88
MUKUKU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.24,38.12
NDITHINI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.25,38.11
KALIMBEVO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.33,37.87
KIVIU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.21,38.1
KALIMBEVO SPECIAL UNIT,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.33,37.87
KWA MUTONGA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.29,37.85
MWANYANI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.2,38.12
MIKUYU MIKYA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.26,37.84
KANZAU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.17,38.12
MIKUYU MIKYA SPECIAL UNIT,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.26,37.84
KAMANDIO PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.16,38.09
MITHIKWANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.26,37.8
KILUMA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.14,38.09
KATISAA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.16,38.08
KWA SILU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.29,37.8
NZUUNI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.19,38.08
KITHUIANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.31,37.82
NZAAYA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.23,38.09
SYOKITHUMBI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.32,37.83
MANZI-ITUMO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MATINYANI,KWA MUTONGA,KITUI WEST,KITUI,,-1.34,37.84
KILUILU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.24,38.09
ULONZO PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.24,38.15
KWA NDONDO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.18,38.05
KAMAEMBE PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,MIAMBANI,KITUI CENTRAL,KITUI,,-1.33,38.17
KWA MUKOO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.19,38.04
SYOMBUKO PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,NZAMBANI,KITUI CENTRAL,KITUI,,-1.39,38.01
YALATANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.17,38.04
KYANIKA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,NZAMBANI,KITUI CENTRAL,KITUI,,-1.38,38.01
MUTULU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.18,38.03
KANGONDI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.18,38.02
MAKUTANO PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,NZAMBANI,KITUI CENTRAL,KITUI,,-1.37,38.03
UVAANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.16,38.02
MULUNDI PRI SH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.37,38.05
SYOMUTWA BETHEL PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.15,38.01
KALAWA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.36,38.04
KANGII PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.16,38
MUTHALE PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.19,38
KWA KAME PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.34,38.05
KITUI SDA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,TOWNSHIP,KITUI CENTRAL,KITUI,,-1.37,38.02
NGUUNI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.2,37.98
STELLAMARIS ACA,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.33,38.04
KWA UKUNGU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.33,38.03
KAUMONI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.21,38
KYALILINI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.31,38.05
NGESU PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.21,38.02
MUSENGO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.22,38.01
KITUI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.31,38.05
KYAMBIWA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.24,38.02
KYAMWEINGI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.31,38.07
KIUKUNI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUSENGO,KITUI WEST,KITUI,,-1.22,38
KATIA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.34,38.07
MWATUNI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.21,38.06
MUSEVE PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.32,38.07
USIANI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.21,38.05
KAVUTI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.23,38.06
VINDA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.28,38.07
KATHUMULA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.24,38.07
WALUKU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.31,38.07
KAVALO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.24,38.03
KWANZOU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.33,38.05
KAKULUNGA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,USIANI,KITUI WEST,KITUI,,-1.25,38.04
KATYETHOKA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.34,38.01
AIC KYONDONI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,KAUWI,KITUI WEST,KITUI,,-1.21,37.94
NGIINI PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.35,38.01
KYAMUTIMBA PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUTONGUNI,KITUI WEST,KITUI,,-1.2,37.93
EMCO ACA,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.32,38.02
KYAMUTIMBA SPECIAL UNIT,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUTONGUNI,KITUI WEST,KITUI,,-1.2,37.93
UTOO PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUTNGUNI,KITUI WEST,KITUI,,-1.21,37.96
MUTUNE GIRLS PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.32,38.01
MUTUNE BOYS PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.32,38.01
NG'ONG'U PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,MUTONGUNI,MUTONGUNI,KITUI WEST,KITUI,,-1.19,37.95
MUTENDEA PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.32,38
KILUNGU PRI SCH,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,CENTRAL - KITUI,KYANGWITHIA EAST,KITUI CENTRAL,KITUI,,-1.31,38.02
NGOMONI PRIMARY,PRIMARY SCHOOL,PUBLIC,EASTERN,KITUI,YATTA,KANYANGI,KITUI WEST,KITUI,,-1.66,37.89
